id,match_id,competition_name,season_name,x,y,shot_distance,shot_angle,body_part,side_of_field,is_goal,outcome_name,shot_statsbomb_xg,distance_category,angle_category
4c8e15e2-342e-47c9-a2ee-36aeae16cbf8,2275126,FA Women's Super League,2019/2020,87.8,47.0,32.33944959333724,13.538181191796914,Left Foot,right,0,Off T,0.025176952,Far,Good
cf81fd5f-4a55-4679-b535-942ae9f38fbe,2275102,FA Women's Super League,2019/2020,101.2,38.8,18.799999999999997,23.932362373456744,Right Foot,left,0,Off T,0.123075366,Very Close,Great
427b923f-0337-4ca9-8c27-e13246c5b7c7,2275109,FA Women's Super League,2019/2020,95.9,54.1,26.130824709526483,14.169986545180967,Left Foot,right,0,Saved,0.041461978,Medium,Good
8151db69-46da-4b40-886c-4ca31d95d3d9,2275109,FA Women's Super League,2019/2020,101.0,52.2,20.69396047159654,17.107946629297082,Left Foot,right,0,Off T,0.07744925,Close,Great
f2ca6769-59f3-4226-83ec-09f268ac290a,2275120,FA Women's Super League,2019/2020,83.7,38.0,36.3,12.539122056054003,Left Foot,left,0,Saved,0.012272455,Very Far,Good
7c2377a3-a0e9-4db2-a626-91b7fbacbbb4,2275028,FA Women's Super League,2019/2020,94.1,26.1,27.727603574777252,13.730289383991135,Right Foot,left,0,Blocked,0.041973636,Medium,Good
3bd05aa0-23b3-4673-a6da-dcbadfb98d95,2275086,FA Women's Super League,2019/2020,86.0,35.3,34.00720511891561,13.173557910503943,Right Foot,left,0,Off T,0.020628914,Far,Good
a4558e68-fccf-4666-a49f-c4db2d344e3f,2275086,FA Women's Super League,2019/2020,108.5,15.3,23.6799493242701,7.218782737275594,Right Foot,left,0,Off T,0.00837431,Close,Fair
9bcc8561-ec6b-44d1-8eff-20c624d42bba,2275056,FA Women's Super League,2019/2020,80.1,41.4,39.900000000000006,11.435774227146215,Right Foot,right,0,Off T,0.007004628,Very Far,Good
e2418765-e4a7-46e0-ac68-83093055e469,7585,FIFA World Cup,2018,115.0,18.0,18.681541692269406,4.638583942095517,Right Foot,left,0,Saved,0.009816105,Very Close,Poor
93a9e213-ec80-49c4-81cf-da4b529c7194,7585,FIFA World Cup,2018,99.0,31.0,21.587033144922902,18.366982331061696,Right Foot,left,0,Off T,0.0893018,Close,Great
4e10e79b-c2e9-46ff-abcd-c27e83972824,7570,FIFA World Cup,2018,93.0,42.0,27.0,16.765202508210358,Right Foot,right,0,Blocked,0.06266041,Medium,Great
88135de5-4307-44df-8c8a-474b41f276d8,7570,FIFA World Cup,2018,92.0,55.0,30.083217912982647,12.711958218564082,Right Foot,right,0,Off T,0.01720768,Far,Good
c01f49bb-99dc-44c9-8b36-61bcbd358cea,7586,FIFA World Cup,2018,90.0,51.0,30.805843601498726,13.431028870681665,Right Foot,right,0,Blocked,0.02941522,Far,Good
65695fd0-0f74-481f-b8e1-58c391410f25,7586,FIFA World Cup,2018,104.0,16.0,25.612496949731394,8.914926957147864,Right Foot,left,0,Blocked,0.008370536,Medium,Fair
4226dfd1-7174-41e7-8ecd-27b11712f718,7586,FIFA World Cup,2018,102.0,38.0,18.0,24.775140568831905,Right Foot,left,0,Saved,0.10691146,Very Close,Great
46c25180-50c8-499a-99eb-f04ed25f9e30,7557,FIFA World Cup,2018,95.0,55.0,27.313000567495326,13.4853394887079,Right Foot,right,0,Blocked,0.040589333,Medium,Good
7e72243f-3359-43c3-8e95-e6e5a8bf7178,7557,FIFA World Cup,2018,93.0,23.0,29.966648127543394,12.16502987028694,Right Foot,left,0,Off T,0.00943477,Medium,Good
b202ff2d-61e1-4e95-a037-5dc82a9ed075,7542,FIFA World Cup,2018,100.0,34.0,20.09975124224178,20.85445803957834,Right Foot,left,0,Blocked,0.082563296,Close,Great
80e17d93-b296-4fdd-a090-45468d6cb7e0,7542,FIFA World Cup,2018,96.0,54.0,26.0,14.250032697803595,Left Foot,right,0,Off T,0.042571124,Medium,Good
6471d0ad-1701-4335-a034-f3829a23c150,7542,FIFA World Cup,2018,102.0,31.0,18.681541692269406,20.31354195752402,Right Foot,left,0,Blocked,0.101404436,Very Close,Great
a76a9c47-4397-4b21-97f2-03dee8522ed2,8656,FIFA World Cup,2018,96.0,43.0,24.0,18.64614873870077,Right Foot,right,1,Goal,0.087601066,Close,Great
af080629-4be5-4259-b0be-d4de7bf5b97b,7550,FIFA World Cup,2018,94.0,30.0,26.68332812825267,15.30613897408987,Left Foot,left,0,Blocked,0.05241076,Medium,Great
5ae309e9-6e57-4dbb-a8e5-0d15ef00d296,7578,FIFA World Cup,2018,88.0,38.0,32.0,14.195989651152484,Right Foot,left,0,Blocked,0.027368054,Far,Good
9f3981b8-ae8f-4e65-a877-a876e096d29c,7578,FIFA World Cup,2018,98.0,21.0,26.627053911388696,11.986153042847754,Right Foot,left,0,Post,0.011360643,Medium,Good
18bbd723-3a56-4068-af65-accb1a08ce57,7553,FIFA World Cup,2018,87.0,41.0,33.0,13.810077091898915,Right Foot,right,0,Off T,0.026791243,Far,Good
c4f7ae46-d909-4bbb-b8c7-ef1a651db2c5,7544,FIFA World Cup,2018,93.0,31.0,27.459060435491963,15.21847676847967,Right Foot,left,0,Blocked,0.05547695,Medium,Great
8dbeee7c-d248-4a4c-8533-e02c32484ff6,7544,FIFA World Cup,2018,87.0,42.0,33.0,13.773075727683176,Right Foot,right,0,Saved,0.023920795,Far,Good
30252d55-698c-454f-ba2a-109228067d21,7536,FIFA World Cup,2018,97.0,26.0,25.079872407968907,14.548476855873991,Right Foot,left,0,Off T,0.044222042,Medium,Good
711c45c2-7002-466b-93c0-269624d3111d,7536,FIFA World Cup,2018,94.0,37.0,26.0,17.271086321258014,Right Foot,left,0,Blocked,0.06298261,Medium,Great
f0c1302b-34df-40e3-b570-c4e4fe86f875,7536,FIFA World Cup,2018,95.0,29.0,25.96150997149434,15.321510074864788,Right Foot,left,0,Blocked,0.05616185,Medium,Great
72e8b893-cb5a-4b77-a141-ae6ab893f7c9,7536,FIFA World Cup,2018,96.0,19.0,29.410882339705484,10.85792588827422,Right Foot,left,0,Saved,0.009304588,Medium,Good
d0ab8481-bbdd-46d0-95c5-d2f53b2d3f9e,7555,FIFA World Cup,2018,89.0,15.0,37.44329045369811,8.976374621662357,Left Foot,left,0,Off T,0.0061194333,Very Far,Fair
9c90d7a2-efeb-47b6-aadb-2a5417abec67,7546,FIFA World Cup,2018,87.0,43.0,33.0,13.711837033131742,Right Foot,right,0,Saved,0.02880108,Far,Good
a0496258-cc03-4ed6-9a79-beb50546b178,7539,FIFA World Cup,2018,84.0,34.0,36.05551275463989,12.344280876890014,Right Foot,left,0,Off T,0.009712145,Very Far,Good
f3573d9d-726e-4ac2-93f0-dc21c107102c,7539,FIFA World Cup,2018,96.0,47.0,24.186773244895647,17.498548437261814,Right Foot,right,0,Saved,0.07070428,Close,Great
336ea767-2831-4cc3-bfd4-9b0b4d3eeb13,7576,FIFA World Cup,2018,99.0,63.0,28.319604517012593,9.987421575013544,Right Foot,right,0,Blocked,0.008962571,Medium,Fair
9c48b375-f0ba-4a36-9e26-742a9597c540,7576,FIFA World Cup,2018,100.0,54.0,22.360679774997898,15.422161318738667,Left Foot,right,0,Blocked,0.05749292,Close,Great
f333be98-4a6b-4ed2-837f-feb99818ff3a,7576,FIFA World Cup,2018,96.0,44.0,24.0,18.43494882292201,Right Foot,right,1,Goal,0.08682875,Close,Great
cd9327b6-9a3d-490f-9232-a878c8c08a6a,7537,FIFA World Cup,2018,93.0,27.0,28.460498941515414,13.760785111791241,Right Foot,left,0,Off T,0.0375056,Medium,Good
d335b62d-cf6a-477f-98d2-9872a1b2f78b,7537,FIFA World Cup,2018,96.0,34.0,24.08318915758459,17.85622325731425,Right Foot,left,0,Off T,0.07838383,Close,Great
0f649b3b-e9a8-44da-ae78-76d5fde15ea8,7580,FIFA World Cup,2018,95.0,50.0,25.709920264364882,15.753093055751155,Left Foot,right,0,Post,0.06554038,Medium,Great
c01168b9-0f50-4d26-a6de-4da82a9af917,7580,FIFA World Cup,2018,102.0,33.0,18.24828759089466,21.967243406812884,Right Foot,left,0,Off T,0.09104843,Very Close,Great
759978a8-ea49-494a-b098-23f7878b61c4,7580,FIFA World Cup,2018,95.0,24.0,27.730849247724095,13.018802429784802,Left Foot,left,0,Blocked,0.030227054,Medium,Good
d82c790c-464a-4913-9eda-c3e7ab039982,8650,FIFA World Cup,2018,99.0,20.0,26.40075756488817,11.510126556306922,Right Foot,left,0,Saved,0.013607446,Medium,Good
1e6d8f0d-1178-44c5-9248-599dea93f6e8,7581,FIFA World Cup,2018,101.0,55.0,21.95449840010015,14.931417178137554,Left Foot,right,0,Blocked,0.06305066,Close,Good
631bebfc-78b3-4432-b3b9-e36a076697aa,7549,FIFA World Cup,2018,92.0,40.0,28.0,16.260204708311953,Right Foot,center,0,Saved,0.054394327,Medium,Great
e42fb044-ab74-4a7a-92c5-b14367e14891,7534,FIFA World Cup,2018,95.0,38.0,25.0,18.069654540696668,Right Foot,left,0,Off T,0.08506853,Close,Great
977bfcde-2c1e-4b62-96a9-6f62d4b199b3,7534,FIFA World Cup,2018,95.0,49.0,25.495097567963924,16.164499152256912,Right Foot,right,0,Saved,0.06350054,Medium,Great
988c3ad2-3d05-4745-b413-b8488bce76ae,7562,FIFA World Cup,2018,96.0,61.0,29.410882339705484,10.85792588827422,Right Foot,right,0,Blocked,0.009029534,Medium,Good
c214e1f7-d9aa-42c9-bc82-f8e562566dce,7562,FIFA World Cup,2018,93.0,36.0,27.0,16.504361381755025,Right Foot,left,0,Off T,0.062956445,Medium,Great
7648778a-22ff-4fe1-95dc-6effe4d73a11,7571,FIFA World Cup,2018,96.0,53.0,25.632011235952593,14.755168220049732,Left Foot,right,0,Saved,0.048187166,Medium,Good
4bcc6cb8-7ebe-45ad-88b8-2493fa733e07,7571,FIFA World Cup,2018,95.0,51.0,25.96150997149434,15.321510074864788,Right Foot,right,0,Off T,0.047152,Medium,Great
9d463fe9-0db9-44d7-9d3d-05012361dbca,7569,FIFA World Cup,2018,94.0,50.0,26.68332812825267,15.30613897408987,Right Foot,right,0,Saved,0.052178748,Medium,Great
632ad615-291b-450f-b060-20d79b709b9b,7530,FIFA World Cup,2018,94.0,28.0,27.202941017470888,14.50477327719653,Right Foot,left,0,Saved,0.050655685,Medium,Good
bffe13ee-dc23-4b64-98a5-63366d70b288,7530,FIFA World Cup,2018,100.0,63.0,27.586228448267445,9.939945347400654,Left Foot,right,0,Blocked,0.009332593,Medium,Fair
82a9ac81-9f91-4d13-a1ce-4fe2a87a4bb0,7558,FIFA World Cup,2018,101.0,36.0,19.0,22.833654177917545,Right Foot,left,1,Goal,0.12156405,Very Close,Great
9064c65e-c437-4519-933d-29401c98799f,7558,FIFA World Cup,2018,94.0,45.0,26.019223662515376,16.89089383871981,Right Foot,right,0,Blocked,0.06387195,Medium,Great
7a64eb7c-fdf8-43b1-8122-ff354efa3722,7583,FIFA World Cup,2018,90.0,27.0,31.32091952673165,12.839538025564474,Right Foot,left,0,Off T,0.017940922,Far,Good
08757814-2520-42c6-9be3-b6cda4061592,7535,FIFA World Cup,2018,94.0,59.0,30.01666203960727,11.514828986366208,Left Foot,right,1,Goal,0.009479726,Far,Good
7282209e-41de-432f-895c-8e140573cc1e,7584,FIFA World Cup,2018,79.0,39.0,41.0,11.137873593292326,Left Foot,left,0,Saved,0.006078651,Very Far,Good
2b4a947a-c07d-4714-aced-bb7ad79b2e24,7545,FIFA World Cup,2018,89.0,36.0,31.0,14.470294100065882,Right Foot,left,0,Post,0.039510775,Far,Good
c86a05de-b9ab-45e6-8028-83bc345e1117,8649,FIFA World Cup,2018,90.0,44.0,30.0,14.931417178137552,Left Foot,right,0,Off T,0.0325434,Medium,Good
32892fce-b2f8-41c8-8fca-b87cb0513f9c,7561,FIFA World Cup,2018,94.0,19.0,31.064449134018133,10.698185626531824,Right Foot,left,0,Saved,0.007674473,Far,Good
80d3ec15-59b1-427b-bf9e-76ad763563eb,7561,FIFA World Cup,2018,95.0,55.0,27.313000567495326,13.4853394887079,Left Foot,right,0,Off T,0.03921014,Medium,Good
961abd4d-2d4a-4d58-9ebb-e8cc037c9fc9,7561,FIFA World Cup,2018,104.0,16.0,25.612496949731394,8.914926957147864,Right Foot,left,0,Off T,0.008552793,Medium,Fair
37a237e6-12a0-4d2d-b121-c0b490ce22bd,7531,FIFA World Cup,2018,92.0,58.0,31.304951684997057,11.592175410291068,Left Foot,right,0,Off T,0.0077727404,Far,Good
4c083a97-cc63-4d48-a570-190ab35d77c3,7531,FIFA World Cup,2018,92.0,61.0,32.7566787083184,10.49656800952044,Left Foot,right,0,Blocked,0.008096782,Far,Good
302c3c92-6f13-42b8-b2e0-57134a344692,7531,FIFA World Cup,2018,90.0,36.0,30.0,14.931417178137552,Left Foot,left,0,Blocked,0.043020435,Medium,Good
7bda8f5f-b0aa-423a-bfed-098b983bbe7a,7532,FIFA World Cup,2018,100.0,52.0,21.540659228538015,16.858398767738272,Right Foot,right,0,Blocked,0.07605611,Close,Great
c00c86b7-c26d-4327-b414-dfa9004bfc9f,7533,FIFA World Cup,2018,91.0,35.0,29.017236257093817,15.266525388057998,Right Foot,left,0,Blocked,0.04032603,Medium,Great
1482fa4a-fefc-4680-99a7-7ce97e7c78a7,7564,FIFA World Cup,2018,100.0,29.0,21.18962010041709,17.57985142665528,Left Foot,left,0,Post,0.091842376,Close,Great
d4da4a7e-479d-42a5-99d7-6ddefd0bf8af,7564,FIFA World Cup,2018,94.0,53.0,27.51363298439521,14.085019658907132,Right Foot,right,0,Off T,0.046227314,Medium,Good
22ceb885-7023-453b-9e5d-b0be5e39a784,7579,FIFA World Cup,2018,91.0,41.0,29.0,15.688548145577785,Right Foot,right,0,Saved,0.043902274,Medium,Great
d9d14200-a476-45de-a37a-298858d3a01f,7579,FIFA World Cup,2018,95.0,33.0,25.179356624028344,16.906721080235815,Right Foot,left,0,Blocked,0.0663582,Medium,Great
47a2189f-6cb2-4161-8638-bc696a867307,7577,FIFA World Cup,2018,84.0,47.0,36.124783736376884,12.227181601259979,Right Foot,right,0,Off T,0.008141037,Very Far,Good
da1ce85b-75c8-437e-b707-e16dcaeea23b,7577,FIFA World Cup,2018,82.0,42.0,38.0,11.985414119079737,Left Foot,right,0,Off T,0.0068994747,Very Far,Good
ff7cb815-8f38-4804-9748-65495dd99e25,7543,FIFA World Cup,2018,88.0,34.0,32.0624390837628,13.777690261263968,Right Foot,left,0,Blocked,0.02891147,Far,Good
ba32bf26-c24e-4ba9-9c8d-a5442f08aa84,7543,FIFA World Cup,2018,95.0,49.0,25.495097567963924,16.164499152256912,Left Foot,right,0,Saved,0.056378577,Medium,Great
ce8defc7-a13a-4e84-acea-b4565623509b,7543,FIFA World Cup,2018,99.0,56.0,24.186773244895647,13.857937675761399,Right Foot,right,0,Blocked,0.046205834,Close,Good
19a9887b-f870-4ffd-a197-b12ea9301261,7525,FIFA World Cup,2018,99.0,52.0,22.47220505424423,16.449490238405083,Right Foot,right,1,Goal,0.0744545,Close,Great
fa7c1d8b-f836-481e-89fb-1658357116b6,7566,FIFA World Cup,2018,114.0,17.0,19.924858845171276,4.996760664571357,Right Foot,left,0,Saved,0.007870639,Very Close,Poor
a0d272b0-020d-465b-9101-bf94e1b107c5,7566,FIFA World Cup,2018,96.0,54.0,26.0,14.250032697803595,Left Foot,right,0,Blocked,0.03963313,Medium,Good
fde92113-509e-46e6-b85a-fd95d3e2043b,8651,FIFA World Cup,2018,100.0,50.0,20.8806130178211,18.292775964565035,Left Foot,right,0,Off T,0.08177389,Close,Great
649bbd47-aa86-43d4-8dee-4417555ffe3f,7567,FIFA World Cup,2018,87.0,49.0,33.37663853655727,12.88578613988379,Right Foot,right,0,Saved,0.019010931,Far,Good
e730d722-3e15-46d9-882b-20ecb33dd1c9,7541,FIFA World Cup,2018,100.0,60.0,25.612496949731394,11.534620653644712,Left Foot,right,1,Goal,0.010644076,Medium,Good
1c43ef4d-3db3-44af-bb1e-f4f213f7238f,8655,FIFA World Cup,2018,96.0,57.0,27.294688127912362,12.742996541346297,Left Foot,right,0,Blocked,0.028889349,Medium,Good
11d6b232-d52b-4de9-8830-2d3e7359780d,8652,FIFA World Cup,2018,98.0,23.0,25.553864678361276,13.088553273641352,Right Foot,left,0,Off T,0.045481052,Medium,Good
6d9d8cc3-c4ba-4c29-8729-651e5235d420,7563,FIFA World Cup,2018,81.0,44.0,39.0,11.592175410291063,Right Foot,right,0,Saved,0.008512876,Very Far,Good
c80eab36-a6d1-4459-9f69-57e67f0702ed,7559,FIFA World Cup,2018,88.0,43.0,32.0,14.128997886572261,Left Foot,right,0,Off T,0.03069722,Far,Good
0ca9d191-7abc-472e-bcfa-532d5ccc36f8,7559,FIFA World Cup,2018,95.0,30.0,25.709920264364882,15.753093055751155,Right Foot,left,0,Blocked,0.06562346,Medium,Great
